Source	Target	Type	Class	FDR_log
IFNG	SP110	Directed	cytokine	219.09908693226234
IFNG	SPI1	Directed	cytokine	219.09908693226234
IFNG	SPP1	Directed	cytokine	219.09908693226234
IFNG	STAT1	Directed	cytokine	219.09908693226234
IFNG	STAT2	Directed	cytokine	219.09908693226234
IFNG	STAT3	Directed	cytokine	219.09908693226234
IFNG	STAT4	Directed	cytokine	219.09908693226234
IFNG	STC2	Directed	cytokine	219.09908693226234
IFNG	STING1	Directed	cytokine	219.09908693226234
IFNG	STX11	Directed	cytokine	219.09908693226234
IFNG	TAP1	Directed	cytokine	219.09908693226234
IFNG	TAP2	Directed	cytokine	219.09908693226234
IFNG	TAPBP	Directed	cytokine	219.09908693226234
IFNG	TAPBPL	Directed	cytokine	219.09908693226234
IFNG	TBX21	Directed	cytokine	219.09908693226234
IFNG	TBXAS1	Directed	cytokine	219.09908693226234
IFNG	TCIRG1	Directed	cytokine	219.09908693226234
IFNG	TFRC	Directed	cytokine	219.09908693226234
IFNG	TGFB1	Directed	cytokine	219.09908693226234
IFNG	THBS1	Directed	cytokine	219.09908693226234
IFNG	THEMIS2	Directed	cytokine	219.09908693226234
IFNG	THY1	Directed	cytokine	219.09908693226234
IFNG	TICAM1	Directed	cytokine	219.09908693226234
IFNG	TIMP1	Directed	cytokine	219.09908693226234
IFNG	TLR1	Directed	cytokine	219.09908693226234
IFNG	TLR2	Directed	cytokine	219.09908693226234
IFNG	TLR3	Directed	cytokine	219.09908693226234
IFNG	TLR4	Directed	cytokine	219.09908693226234
IFNG	TLR6	Directed	cytokine	219.09908693226234
IFNG	TLR7	Directed	cytokine	219.09908693226234
IFNG	TLR8	Directed	cytokine	219.09908693226234
IFNG	TLR9	Directed	cytokine	219.09908693226234
IFNG	TMEM140	Directed	cytokine	219.09908693226234
IFNG	TMEM171	Directed	cytokine	219.09908693226234
IFNG	TMSB10	Directed	cytokine	219.09908693226234
IFNG	TNF	Directed	cytokine	219.09908693226234
IFNG	TNFAIP2	Directed	cytokine	219.09908693226234
IFNG	TNFAIP6	Directed	cytokine	219.09908693226234
IFNG	TNFRSF10B	Directed	cytokine	219.09908693226234
IFNG	TNFRSF11B	Directed	cytokine	219.09908693226234
IFNG	TNFRSF12A	Directed	cytokine	219.09908693226234
IFNG	TNFRSF14	Directed	cytokine	219.09908693226234
IFNG	TNFRSF1B	Directed	cytokine	219.09908693226234
IFNG	TNFRSF9	Directed	cytokine	219.09908693226234
IFNG	TNFSF10	Directed	cytokine	219.09908693226234
IFNG	TNFSF11	Directed	cytokine	219.09908693226234
IFNG	TNFSF13	Directed	cytokine	219.09908693226234
IFNG	TNFSF13B	Directed	cytokine	219.09908693226234
IFNG	TNFSF15	Directed	cytokine	219.09908693226234
IFNG	TOP1	Directed	cytokine	219.09908693226234
IFNG	TPI1	Directed	cytokine	219.09908693226234
IFNG	TRAF2	Directed	cytokine	219.09908693226234
IFNG	TRAFD1	Directed	cytokine	219.09908693226234
IFNG	TREM1	Directed	cytokine	219.09908693226234
IFNG	TREML2	Directed	cytokine	219.09908693226234
IFNG	TRIM21	Directed	cytokine	219.09908693226234
IFNG	TRIM22	Directed	cytokine	219.09908693226234
IFNG	TSPAN33	Directed	cytokine	219.09908693226234
IFNG	TXK	Directed	cytokine	219.09908693226234
IFNG	TYMP	Directed	cytokine	219.09908693226234
IFNG	TYROBP	Directed	cytokine	219.09908693226234
IFNG	UBD	Directed	cytokine	219.09908693226234
IFNG	UBE2D1	Directed	cytokine	219.09908693226234
IFNG	UBE2L6	Directed	cytokine	219.09908693226234
IFNG	UCP2	Directed	cytokine	219.09908693226234
IFNG	USP18	Directed	cytokine	219.09908693226234
IFNG	VCAM1	Directed	cytokine	219.09908693226234
IFNG	VEGFA	Directed	cytokine	219.09908693226234
IFNG	VEGFC	Directed	cytokine	219.09908693226234
IFNG	VRK2	Directed	cytokine	219.09908693226234
IFNG	VSNL1	Directed	cytokine	219.09908693226234
IFNG	WARS1	Directed	cytokine	219.09908693226234
IFNG	WDFY1	Directed	cytokine	219.09908693226234
IFNG	XAF1	Directed	cytokine	219.09908693226234
IFNG	XCL1	Directed	cytokine	219.09908693226234
IFNG	ZFP36	Directed	cytokine	219.09908693226234
IFNG	ZYX	Directed	cytokine	219.09908693226234
IFNK	CD40	Directed	cytokine	13.40340290437354
IFNK	CD80	Directed	cytokine	13.40340290437354
IFNK	CD83	Directed	cytokine	13.40340290437354
IFNK	CD86	Directed	cytokine	13.40340290437354
IFNK	CXCL10	Directed	cytokine	13.40340290437354
IFNK	CXCL11	Directed	cytokine	13.40340290437354
IFNK	CXCL9	Directed	cytokine	13.40340290437354
IFNK	EIF2AK2	Directed	cytokine	13.40340290437354
IFNK	IFIH1	Directed	cytokine	13.40340290437354
IFNK	IFNG	Directed	cytokine	13.40340290437354
IFNK	IRF1	Directed	cytokine	13.40340290437354
IFNK	MX1	Directed	cytokine	13.40340290437354
IFNK	OAS1	Directed	cytokine	13.40340290437354
IFNK	PLAAT4	Directed	cytokine	13.40340290437354
IFNK	STAT1	Directed	cytokine	13.40340290437354
IFNK	STAT4	Directed	cytokine	13.40340290437354
IFNK	TLR3	Directed	cytokine	13.40340290437354
IFNK	ZBP1	Directed	cytokine	13.40340290437354
IFNL1	APOL6	Directed	cytokine	63.59516628338006
IFNL1	ATF3	Directed	cytokine	63.59516628338006
IFNL1	BST2	Directed	cytokine	63.59516628338006
IFNL1	CCR7	Directed	cytokine	63.59516628338006
IFNL1	CD40	Directed	cytokine	63.59516628338006
IFNL1	CD80	Directed	cytokine	63.59516628338006
IFNL1	CD83	Directed	cytokine	63.59516628338006
IFNL1	CMPK2	Directed	cytokine	63.59516628338006
IFNL1	CXCL10	Directed	cytokine	63.59516628338006
IFNL1	CXCL11	Directed	cytokine	63.59516628338006
IFNL1	CXCL8	Directed	cytokine	63.59516628338006
IFNL1	CXCL9	Directed	cytokine	63.59516628338006
IFNL1	DDX60	Directed	cytokine	63.59516628338006
IFNL1	DDX60L	Directed	cytokine	63.59516628338006
IFNL1	EIF2AK2	Directed	cytokine	63.59516628338006
IFNL1	GBP1	Directed	cytokine	63.59516628338006
IFNL1	GBP5	Directed	cytokine	63.59516628338006
IFNL1	HERC5	Directed	cytokine	63.59516628338006
IFNL1	HERC6	Directed	cytokine	63.59516628338006
IFNL1	HLA-B	Directed	cytokine	63.59516628338006
IFNL1	HLA-C	Directed	cytokine	63.59516628338006
IFNL1	IFI27	Directed	cytokine	63.59516628338006
IFNL1	IFI35	Directed	cytokine	63.59516628338006
IFNL1	IFI44	Directed	cytokine	63.59516628338006
IFNL1	IFI44L	Directed	cytokine	63.59516628338006
IFNL1	IFI6	Directed	cytokine	63.59516628338006
IFNL1	IFIH1	Directed	cytokine	63.59516628338006
IFNL1	IFIT1	Directed	cytokine	63.59516628338006
IFNL1	IFIT2	Directed	cytokine	63.59516628338006
IFNL1	IFIT3	Directed	cytokine	63.59516628338006
IFNL1	IFIT5	Directed	cytokine	63.59516628338006
IFNL1	IFITM1	Directed	cytokine	63.59516628338006
IFNL1	IFITM2	Directed	cytokine	63.59516628338006
IFNL1	IFITM3	Directed	cytokine	63.59516628338006
IFNL1	IFNL1	Directed	cytokine	63.59516628338006
IFNL1	IFNL2	Directed	cytokine	63.59516628338006
IFNL1	IL10	Directed	cytokine	63.59516628338006
IFNL1	IL12B	Directed	cytokine	63.59516628338006
IFNL1	IL13	Directed	cytokine	63.59516628338006
IFNL1	IL5	Directed	cytokine	63.59516628338006
IFNL1	IL6	Directed	cytokine	63.59516628338006
IFNL1	IRF9	Directed	cytokine	63.59516628338006
IFNL1	ISG15	Directed	cytokine	63.59516628338006
IFNL1	ISG20	Directed	cytokine	63.59516628338006
IFNL1	LAMP3	Directed	cytokine	63.59516628338006
IFNL1	LGALS3BP	Directed	cytokine	63.59516628338006
IFNL1	MLKL	Directed	cytokine	63.59516628338006
IFNL1	MX1	Directed	cytokine	63.59516628338006
IFNL1	OAS1	Directed	cytokine	63.59516628338006
IFNL1	OAS2	Directed	cytokine	63.59516628338006
IFNL1	OAS3	Directed	cytokine	63.59516628338006
IFNL1	OASL	Directed	cytokine	63.59516628338006
IFNL1	PHF11	Directed	cytokine	63.59516628338006
IFNL1	PLAAT4	Directed	cytokine	63.59516628338006
IFNL1	PLSCR1	Directed	cytokine	63.59516628338006
IFNL1	PML	Directed	cytokine	63.59516628338006
IFNL1	PSMB9	Directed	cytokine	63.59516628338006
IFNL1	RIGI	Directed	cytokine	63.59516628338006
IFNL1	RSAD2	Directed	cytokine	63.59516628338006
IFNL1	RTP4	Directed	cytokine	63.59516628338006
IFNL1	SAMD9	Directed	cytokine	63.59516628338006
IFNL1	SHFL	Directed	cytokine	63.59516628338006
IFNL1	SLC15A3	Directed	cytokine	63.59516628338006
IFNL1	SP100	Directed	cytokine	63.59516628338006
IFNL1	SP110	Directed	cytokine	63.59516628338006
IFNL1	STAT1	Directed	cytokine	63.59516628338006
IFNL1	STAT2	Directed	cytokine	63.59516628338006
IFNL1	TDRD7	Directed	cytokine	63.59516628338006
IFNL1	TLR2	Directed	cytokine	63.59516628338006
IFNL1	TMEM140	Directed	cytokine	63.59516628338006
IFNL1	TRIM14	Directed	cytokine	63.59516628338006
IFNL1	TRIM22	Directed	cytokine	63.59516628338006
IFNL1	UBE2L6	Directed	cytokine	63.59516628338006
IFNL1	USP18	Directed	cytokine	63.59516628338006
IFNL1	XAF1	Directed	cytokine	63.59516628338006
IFNL1	ZC3HAV1	Directed	cytokine	63.59516628338006
IFNL4	CXCL10	Directed	cytokine	12.508638306165727
IFNL4	CXCL11	Directed	cytokine	12.508638306165727
IFNL4	DHX58	Directed	cytokine	12.508638306165727
IFNL4	IFI6	Directed	cytokine	12.508638306165727
IFNL4	IFIH1	Directed	cytokine	12.508638306165727
IFNL4	IFIT1	Directed	cytokine	12.508638306165727
IFNL4	ISG15	Directed	cytokine	12.508638306165727
IFNL4	MX1	Directed	cytokine	12.508638306165727
IFNL4	OAS1	Directed	cytokine	12.508638306165727
IFNL4	OAS2	Directed	cytokine	12.508638306165727
IFNL4	OASL	Directed	cytokine	12.508638306165727
IFNL4	RIGI	Directed	cytokine	12.508638306165727
IFNL4	STAT1	Directed	cytokine	12.508638306165727
IFNW1	CD40	Directed	cytokine	9.356547323513812
IFNW1	CD80	Directed	cytokine	9.356547323513812
IFNW1	CD83	Directed	cytokine	9.356547323513812
IFNW1	CD86	Directed	cytokine	9.356547323513812
IFNW1	CXCL10	Directed	cytokine	9.356547323513812
IFNW1	CXCL11	Directed	cytokine	9.356547323513812
IFNW1	CXCL9	Directed	cytokine	9.356547323513812
IFNW1	IFIH1	Directed	cytokine	9.356547323513812
IFNW1	IFNG	Directed	cytokine	9.356547323513812
IFNW1	MARCHF1	Directed	cytokine	9.356547323513812
IFNW1	PLAAT4	Directed	cytokine	9.356547323513812
IFNW1	STAT4	Directed	cytokine	9.356547323513812
IFNW1	TLR3	Directed	cytokine	9.356547323513812
IFNW1	ZBP1	Directed	cytokine	9.356547323513812
IL10	ACP2	Directed	cytokine	98.31695296176115
IL10	ADM	Directed	cytokine	98.31695296176115
IL10	AGER	Directed	cytokine	98.31695296176115
IL10	ALOX5AP	Directed	cytokine	98.31695296176115
IL10	BAK1	Directed	cytokine	98.31695296176115
IL10	BAX	Directed	cytokine	98.31695296176115
IL10	BCL2A1	Directed	cytokine	98.31695296176115
IL10	BCL2L11	Directed	cytokine	98.31695296176115
IL10	BCL3	Directed	cytokine	98.31695296176115
IL10	BRCA2	Directed	cytokine	98.31695296176115
IL10	CASP3	Directed	cytokine	98.31695296176115
IL10	CASP8	Directed	cytokine	98.31695296176115
IL10	CASP8AP2	Directed	cytokine	98.31695296176115
IL10	CCL1	Directed	cytokine	98.31695296176115
IL10	CCL17	Directed	cytokine	98.31695296176115
IL10	CCL18	Directed	cytokine	98.31695296176115
IL10	CCL19	Directed	cytokine	98.31695296176115
IL10	CCL2	Directed	cytokine	98.31695296176115
IL10	CCL20	Directed	cytokine	98.31695296176115
IL10	CCL22	Directed	cytokine	98.31695296176115
IL10	CCL3	Directed	cytokine	98.31695296176115
IL10	CCL4	Directed	cytokine	98.31695296176115
IL10	CCL5	Directed	cytokine	98.31695296176115
IL10	CCND2	Directed	cytokine	98.31695296176115
IL10	CCND3	Directed	cytokine	98.31695296176115
IL10	CCR1	Directed	cytokine	98.31695296176115
IL10	CCR2	Directed	cytokine	98.31695296176115
IL10	CCR4	Directed	cytokine	98.31695296176115
IL10	CCR5	Directed	cytokine	98.31695296176115
IL10	CCR6	Directed	cytokine	98.31695296176115
IL10	CCR7	Directed	cytokine	98.31695296176115
IL10	CCR8	Directed	cytokine	98.31695296176115
IL10	CD14	Directed	cytokine	98.31695296176115
IL10	CD163	Directed	cytokine	98.31695296176115
IL10	CD2	Directed	cytokine	98.31695296176115
IL10	CD209	Directed	cytokine	98.31695296176115
IL10	CD274	Directed	cytokine	98.31695296176115
IL10	CD28	Directed	cytokine	98.31695296176115
IL10	CD40	Directed	cytokine	98.31695296176115
IL10	CD63	Directed	cytokine	98.31695296176115
IL10	CD68	Directed	cytokine	98.31695296176115
IL10	CD72	Directed	cytokine	98.31695296176115
IL10	CD74	Directed	cytokine	98.31695296176115
IL10	CD80	Directed	cytokine	98.31695296176115
IL10	CD83	Directed	cytokine	98.31695296176115
IL10	CD86	Directed	cytokine	98.31695296176115
IL10	CDKN1A	Directed	cytokine	98.31695296176115
IL10	CDKN2D	Directed	cytokine	98.31695296176115
IL10	CFLAR	Directed	cytokine	98.31695296176115
IL10	CHI3L2	Directed	cytokine	98.31695296176115
IL10	CIITA	Directed	cytokine	98.31695296176115
IL10	CLEC7A	Directed	cytokine	98.31695296176115
IL10	CR1	Directed	cytokine	98.31695296176115
IL10	CR1L	Directed	cytokine	98.31695296176115
IL10	CSF1	Directed	cytokine	98.31695296176115
IL10	CSF1R	Directed	cytokine	98.31695296176115
IL10	CSF2	Directed	cytokine	98.31695296176115
IL10	CSF2RB	Directed	cytokine	98.31695296176115
IL10	CSF3	Directed	cytokine	98.31695296176115
IL10	CSF3R	Directed	cytokine	98.31695296176115
IL10	CTLA4	Directed	cytokine	98.31695296176115
IL10	CTSB	Directed	cytokine	98.31695296176115
IL10	CTSC	Directed	cytokine	98.31695296176115
IL10	CTSH	Directed	cytokine	98.31695296176115
IL10	CTSS	Directed	cytokine	98.31695296176115
IL10	CTSZ	Directed	cytokine	98.31695296176115
IL10	CXCL10	Directed	cytokine	98.31695296176115
IL10	CXCL11	Directed	cytokine	98.31695296176115
IL10	CXCL13	Directed	cytokine	98.31695296176115
IL10	CXCL16	Directed	cytokine	98.31695296176115
IL10	CXCL3	Directed	cytokine	98.31695296176115
IL10	CXCL5	Directed	cytokine	98.31695296176115
IL10	CXCL6	Directed	cytokine	98.31695296176115
IL10	CXCL8	Directed	cytokine	98.31695296176115
IL10	CXCL9	Directed	cytokine	98.31695296176115
IL10	CXCR3	Directed	cytokine	98.31695296176115
IL10	CXCR4	Directed	cytokine	98.31695296176115
IL10	DEFB4A	Directed	cytokine	98.31695296176115
IL10	DEPP1	Directed	cytokine	98.31695296176115
IL10	FAS	Directed	cytokine	98.31695296176115
IL10	FASLG	Directed	cytokine	98.31695296176115
IL10	FCER1G	Directed	cytokine	98.31695296176115
IL10	FCER2	Directed	cytokine	98.31695296176115
IL10	FCGR1A	Directed	cytokine	98.31695296176115
IL10	FCGR2A	Directed	cytokine	98.31695296176115
IL10	FCGR2B	Directed	cytokine	98.31695296176115
IL10	FCGR3A	Directed	cytokine	98.31695296176115
IL10	FOXP3	Directed	cytokine	98.31695296176115
IL10	FPR1	Directed	cytokine	98.31695296176115
IL10	GNGT2	Directed	cytokine	98.31695296176115
IL10	GZMA	Directed	cytokine	98.31695296176115
IL10	GZMB	Directed	cytokine	98.31695296176115
IL10	HCAR3	Directed	cytokine	98.31695296176115
IL10	HCK	Directed	cytokine	98.31695296176115
IL10	HIF1A	Directed	cytokine	98.31695296176115
IL10	HLA-DMA	Directed	cytokine	98.31695296176115
IL10	HLA-G	Directed	cytokine	98.31695296176115
IL10	ICAM1	Directed	cytokine	98.31695296176115
IL10	IDO1	Directed	cytokine	98.31695296176115
IL10	IFI30	Directed	cytokine	98.31695296176115
IL10	IFIT2	Directed	cytokine	98.31695296176115
IL10	IFNB1	Directed	cytokine	98.31695296176115
IL10	IFNG	Directed	cytokine	98.31695296176115
IL10	IFNGR2	Directed	cytokine	98.31695296176115
IL10	IL10	Directed	cytokine	98.31695296176115
IL10	IL10RA	Directed	cytokine	98.31695296176115
IL10	IL12A	Directed	cytokine	98.31695296176115
IL10	IL12B	Directed	cytokine	98.31695296176115
IL10	IL12RB2	Directed	cytokine	98.31695296176115
IL10	IL13	Directed	cytokine	98.31695296176115
IL10	IL13RA1	Directed	cytokine	98.31695296176115
IL10	IL17A	Directed	cytokine	98.31695296176115
IL10	IL17F	Directed	cytokine	98.31695296176115
IL10	IL17RA	Directed	cytokine	98.31695296176115
IL10	IL18R1	Directed	cytokine	98.31695296176115
IL10	IL1B	Directed	cytokine	98.31695296176115
IL10	IL1RL1	Directed	cytokine	98.31695296176115
IL10	IL1RN	Directed	cytokine	98.31695296176115
IL10	IL2	Directed	cytokine	98.31695296176115
IL10	IL21	Directed	cytokine	98.31695296176115
IL10	IL23A	Directed	cytokine	98.31695296176115
IL10	IL24	Directed	cytokine	98.31695296176115
IL10	IL27	Directed	cytokine	98.31695296176115
IL10	IL2RG	Directed	cytokine	98.31695296176115
IL10	IL3	Directed	cytokine	98.31695296176115
IL10	IL4	Directed	cytokine	98.31695296176115
IL10	IL4R	Directed	cytokine	98.31695296176115
IL10	IL5	Directed	cytokine	98.31695296176115
IL10	IL6	Directed	cytokine	98.31695296176115
IL10	IL7R	Directed	cytokine	98.31695296176115
IL10	IL9	Directed	cytokine	98.31695296176115
IL10	INHBA	Directed	cytokine	98.31695296176115
IL10	INPP5D	Directed	cytokine	98.31695296176115
IL10	IRF1	Directed	cytokine	98.31695296176115
IL10	ITGA4	Directed	cytokine	98.31695296176115
IL10	ITGAL	Directed	cytokine	98.31695296176115
IL10	ITGAM	Directed	cytokine	98.31695296176115
IL10	ITGB7	Directed	cytokine	98.31695296176115
IL10	KLRK1	Directed	cytokine	98.31695296176115
IL10	LAG3	Directed	cytokine	98.31695296176115
IL10	LAMP3	Directed	cytokine	98.31695296176115
IL10	LGMN	Directed	cytokine	98.31695296176115
IL10	LIF	Directed	cytokine	98.31695296176115
IL10	LILRB2	Directed	cytokine	98.31695296176115
IL10	LILRB4	Directed	cytokine	98.31695296176115
IL10	LTB	Directed	cytokine	98.31695296176115
IL10	LY75	Directed	cytokine	98.31695296176115
IL10	LY96	Directed	cytokine	98.31695296176115
IL10	LYN	Directed	cytokine	98.31695296176115
IL10	MCL1	Directed	cytokine	98.31695296176115
IL10	MEFV	Directed	cytokine	98.31695296176115
IL10	MMP1	Directed	cytokine	98.31695296176115
IL10	MMP9	Directed	cytokine	98.31695296176115
IL10	MRC1	Directed	cytokine	98.31695296176115
IL10	MSR1	Directed	cytokine	98.31695296176115
IL10	MUC1	Directed	cytokine	98.31695296176115
IL10	MUC4	Directed	cytokine	98.31695296176115
IL10	MYD88	Directed	cytokine	98.31695296176115
IL10	NFKBID	Directed	cytokine	98.31695296176115
IL10	NOD2	Directed	cytokine	98.31695296176115
IL10	NOS2	Directed	cytokine	98.31695296176115
IL10	NR4A3	Directed	cytokine	98.31695296176115
IL10	NT5E	Directed	cytokine	98.31695296176115
IL10	OSM	Directed	cytokine	98.31695296176115
IL10	PAK1	Directed	cytokine	98.31695296176115
IL10	PDCD1	Directed	cytokine	98.31695296176115
IL10	PDCD1LG2	Directed	cytokine	98.31695296176115
IL10	PDE4B	Directed	cytokine	98.31695296176115
IL10	PIK3CG	Directed	cytokine	98.31695296176115
IL10	PLA2G2A	Directed	cytokine	98.31695296176115
IL10	PLEK	Directed	cytokine	98.31695296176115
IL10	PSMB9	Directed	cytokine	98.31695296176115
IL10	PTAFR	Directed	cytokine	98.31695296176115
IL10	PTGS2	Directed	cytokine	98.31695296176115
IL10	PTPN1	Directed	cytokine	98.31695296176115
IL10	PTPN2	Directed	cytokine	98.31695296176115
IL10	PTX3	Directed	cytokine	98.31695296176115
IL10	RAB20	Directed	cytokine	98.31695296176115
IL10	RARRES1	Directed	cytokine	98.31695296176115
IL10	RGS16	Directed	cytokine	98.31695296176115
IL10	S100A8	Directed	cytokine	98.31695296176115
IL10	S100A9	Directed	cytokine	98.31695296176115
IL10	SELE	Directed	cytokine	98.31695296176115
IL10	SELL	Directed	cytokine	98.31695296176115
IL10	SELPLG	Directed	cytokine	98.31695296176115
IL10	SLAMF1	Directed	cytokine	98.31695296176115
IL10	SLC1A3	Directed	cytokine	98.31695296176115
IL10	SOCS1	Directed	cytokine	98.31695296176115
IL10	SOCS3	Directed	cytokine	98.31695296176115
IL10	SPP1	Directed	cytokine	98.31695296176115
IL10	STAT1	Directed	cytokine	98.31695296176115
IL10	STAT3	Directed	cytokine	98.31695296176115
IL10	STAT4	Directed	cytokine	98.31695296176115
IL10	STX11	Directed	cytokine	98.31695296176115
IL10	TAP1	Directed	cytokine	98.31695296176115
IL10	TAP2	Directed	cytokine	98.31695296176115
IL10	TBX21	Directed	cytokine	98.31695296176115
IL10	TFRC	Directed	cytokine	98.31695296176115
IL10	TGFB1	Directed	cytokine	98.31695296176115
IL10	TIMP1	Directed	cytokine	98.31695296176115
IL10	TLR1	Directed	cytokine	98.31695296176115
IL10	TLR2	Directed	cytokine	98.31695296176115
IL10	TLR3	Directed	cytokine	98.31695296176115
IL10	TLR4	Directed	cytokine	98.31695296176115
IL10	TLR7	Directed	cytokine	98.31695296176115
IL10	TLR8	Directed	cytokine	98.31695296176115
IL10	TLR9	Directed	cytokine	98.31695296176115
IL10	TNF	Directed	cytokine	98.31695296176115
IL10	TNFRSF13B	Directed	cytokine	98.31695296176115
IL10	TNFRSF1B	Directed	cytokine	98.31695296176115
IL10	TNFSF10	Directed	cytokine	98.31695296176115
IL10	TNFSF11	Directed	cytokine	98.31695296176115
IL10	TNFSF13B	Directed	cytokine	98.31695296176115
IL10	TNIP3	Directed	cytokine	98.31695296176115
IL10	TREM1	Directed	cytokine	98.31695296176115
IL10	VAV1	Directed	cytokine	98.31695296176115
IL10	VCAM1	Directed	cytokine	98.31695296176115
IL10	VEGFA	Directed	cytokine	98.31695296176115
IL10	ZFP36	Directed	cytokine	98.31695296176115
IL12A	CCL5	Directed	cytokine	23.33161408331
IL12A	CD86	Directed	cytokine	23.33161408331
IL12A	CFLAR	Directed	cytokine	23.33161408331
IL12A	EBI3	Directed	cytokine	23.33161408331
IL12A	FASLG	Directed	cytokine	23.33161408331
IL12A	ICAM1	Directed	cytokine	23.33161408331
IL12A	IFNG	Directed	cytokine	23.33161408331
IL12A	IL10	Directed	cytokine	23.33161408331
IL12A	IL12A	Directed	cytokine	23.33161408331
IL12A	IL12B	Directed	cytokine	23.33161408331
IL12A	IL12RB1	Directed	cytokine	23.33161408331
IL12A	IL12RB2	Directed	cytokine	23.33161408331
IL12A	IL17A	Directed	cytokine	23.33161408331
IL12A	IL1B	Directed	cytokine	23.33161408331
IL12A	IL2	Directed	cytokine	23.33161408331
IL12A	IL27	Directed	cytokine	23.33161408331
IL12A	IL4	Directed	cytokine	23.33161408331
IL12A	IL6	Directed	cytokine	23.33161408331
IL12A	IRF9	Directed	cytokine	23.33161408331
IL12A	LTA	Directed	cytokine	23.33161408331
IL12A	NOS2	Directed	cytokine	23.33161408331
IL12A	SELPLG	Directed	cytokine	23.33161408331
